ts_utc,temperature_2m,precipitation,wind_speed_10m,shortwave_radiation,cloud_cover,year,month,day,hour,latitude,longitude,elevation_m,_source_file,_ingested_at
2023-06-26T02:00:00Z,20.1,0.0,21.7,0.0,0.0,2023,6,26,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T03:00:00Z,20.2,0.0,21.6,0.0,0.0,2023,6,26,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T04:00:00Z,20.1,0.0,21.2,0.0,0.0,2023,6,26,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T05:00:00Z,19.9,0.0,20.5,0.0,2.0,2023,6,26,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T06:00:00Z,20.1,0.0,19.2,21.0,14.0,2023,6,26,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T07:00:00Z,21.4,0.0,13.9,154.0,4.0,2023,6,26,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T08:00:00Z,23.4,0.0,13.4,344.0,0.0,2023,6,26,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T09:00:00Z,26.0,0.0,13.6,537.0,0.0,2023,6,26,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T10:00:00Z,28.4,0.0,14.2,711.0,0.0,2023,6,26,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T11:00:00Z,30.4,0.0,14.8,849.0,0.0,2023,6,26,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T12:00:00Z,32.2,0.0,13.7,940.0,0.0,2023,6,26,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T13:00:00Z,32.9,0.0,14.5,983.0,0.0,2023,6,26,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T14:00:00Z,32.3,0.0,17.7,963.0,0.0,2023,6,26,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T15:00:00Z,31.5,0.0,19.3,888.0,0.0,2023,6,26,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T16:00:00Z,29.6,0.0,20.9,765.0,0.0,2023,6,26,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T17:00:00Z,27.5,0.0,22.9,598.0,0.0,2023,6,26,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T18:00:00Z,25.5,0.0,22.5,407.0,0.0,2023,6,26,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T19:00:00Z,23.6,0.0,21.3,213.0,0.0,2023,6,26,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T20:00:00Z,21.8,0.0,21.3,52.0,0.0,2023,6,26,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T21:00:00Z,21.0,0.0,22.5,0.0,1.0,2023,6,26,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T22:00:00Z,20.8,0.0,20.8,0.0,0.0,2023,6,26,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-26T23:00:00Z,20.4,0.0,18.5,0.0,5.0,2023,6,26,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T00:00:00Z,20.2,0.0,18.4,0.0,10.0,2023,6,27,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T01:00:00Z,19.9,0.0,18.2,0.0,54.0,2023,6,27,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T02:00:00Z,19.8,0.0,17.4,0.0,47.0,2023,6,27,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T03:00:00Z,19.7,0.0,15.1,0.0,64.0,2023,6,27,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T04:00:00Z,19.6,0.0,13.4,0.0,54.0,2023,6,27,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T05:00:00Z,19.5,0.0,12.0,0.0,58.0,2023,6,27,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T06:00:00Z,19.8,0.0,12.7,19.0,33.0,2023,6,27,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T07:00:00Z,21.0,0.0,9.3,152.0,20.0,2023,6,27,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T08:00:00Z,23.0,0.0,7.6,335.0,2.0,2023,6,27,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T09:00:00Z,25.9,0.0,8.3,541.0,1.0,2023,6,27,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T10:00:00Z,28.0,0.0,10.2,715.0,1.0,2023,6,27,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T11:00:00Z,29.2,0.0,12.2,849.0,1.0,2023,6,27,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T12:00:00Z,30.1,0.0,12.8,941.0,0.0,2023,6,27,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T13:00:00Z,30.6,0.0,14.1,990.0,0.0,2023,6,27,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T14:00:00Z,30.5,0.0,17.1,964.0,0.0,2023,6,27,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T15:00:00Z,29.6,0.0,19.8,887.0,0.0,2023,6,27,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T16:00:00Z,28.5,0.0,22.1,761.0,0.0,2023,6,27,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T17:00:00Z,27.2,0.0,23.2,598.0,0.0,2023,6,27,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T18:00:00Z,25.6,0.0,22.9,409.0,0.0,2023,6,27,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T19:00:00Z,23.5,0.0,21.7,216.0,0.0,2023,6,27,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T20:00:00Z,21.9,0.0,23.3,53.0,0.0,2023,6,27,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T21:00:00Z,21.0,0.0,23.0,0.0,1.0,2023,6,27,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T22:00:00Z,20.7,0.0,22.3,0.0,1.0,2023,6,27,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-27T23:00:00Z,20.5,0.0,21.9,0.0,1.0,2023,6,27,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T00:00:00Z,19.9,0.0,21.0,0.0,1.0,2023,6,28,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T01:00:00Z,19.6,0.0,21.8,0.0,65.0,2023,6,28,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T02:00:00Z,19.7,0.0,20.3,0.0,39.0,2023,6,28,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T03:00:00Z,19.6,0.0,19.6,0.0,36.0,2023,6,28,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T04:00:00Z,19.8,0.0,18.9,0.0,41.0,2023,6,28,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T05:00:00Z,19.6,0.0,18.8,0.0,43.0,2023,6,28,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T06:00:00Z,19.4,0.0,17.5,16.0,43.0,2023,6,28,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T07:00:00Z,20.6,0.0,14.8,117.0,18.0,2023,6,28,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T08:00:00Z,23.0,0.0,13.9,304.0,7.0,2023,6,28,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T09:00:00Z,26.0,0.0,14.6,528.0,1.0,2023,6,28,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T10:00:00Z,28.1,0.0,14.9,705.0,0.0,2023,6,28,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T11:00:00Z,29.7,0.0,15.5,845.0,0.0,2023,6,28,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T12:00:00Z,31.2,0.0,14.6,938.0,0.0,2023,6,28,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T13:00:00Z,31.1,0.0,16.6,975.0,0.0,2023,6,28,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T14:00:00Z,30.6,0.0,19.5,957.0,0.0,2023,6,28,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T15:00:00Z,29.5,0.0,22.6,883.0,0.0,2023,6,28,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T16:00:00Z,28.1,0.0,24.6,759.0,0.0,2023,6,28,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T17:00:00Z,26.4,0.0,26.1,595.0,0.0,2023,6,28,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T18:00:00Z,24.9,0.0,26.1,405.0,0.0,2023,6,28,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T19:00:00Z,22.9,0.0,24.7,212.0,0.0,2023,6,28,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T20:00:00Z,21.2,0.0,27.8,52.0,0.0,2023,6,28,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T21:00:00Z,20.7,0.0,28.3,0.0,0.0,2023,6,28,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T22:00:00Z,20.6,0.0,27.6,0.0,0.0,2023,6,28,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-28T23:00:00Z,20.4,0.0,26.0,0.0,0.0,2023,6,28,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T00:00:00Z,19.9,0.0,23.8,0.0,0.0,2023,6,29,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T01:00:00Z,19.5,0.0,22.0,0.0,0.0,2023,6,29,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T02:00:00Z,19.2,0.0,19.8,0.0,6.0,2023,6,29,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T03:00:00Z,18.8,0.0,18.4,0.0,9.0,2023,6,29,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T04:00:00Z,18.7,0.0,19.2,0.0,10.0,2023,6,29,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T05:00:00Z,18.6,0.0,20.4,0.0,5.0,2023,6,29,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T06:00:00Z,18.8,0.0,23.8,20.0,11.0,2023,6,29,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T07:00:00Z,20.0,0.0,23.9,145.0,45.0,2023,6,29,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T08:00:00Z,21.9,0.0,23.8,312.0,10.0,2023,6,29,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T09:00:00Z,23.5,0.0,22.0,514.0,12.0,2023,6,29,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T10:00:00Z,24.9,0.0,22.0,695.0,2.0,2023,6,29,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T11:00:00Z,25.8,0.0,24.9,822.0,3.0,2023,6,29,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T12:00:00Z,26.1,0.0,23.9,900.0,20.0,2023,6,29,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T13:00:00Z,25.9,0.0,23.7,835.0,11.0,2023,6,29,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T14:00:00Z,26.0,0.0,25.0,866.0,22.0,2023,6,29,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T15:00:00Z,25.2,0.0,28.2,814.0,18.0,2023,6,29,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T16:00:00Z,24.4,0.0,29.8,725.0,21.0,2023,6,29,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T17:00:00Z,23.2,0.0,31.6,537.0,17.0,2023,6,29,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T18:00:00Z,21.9,0.0,31.8,334.0,7.0,2023,6,29,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T19:00:00Z,20.8,0.0,30.8,189.0,23.0,2023,6,29,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T20:00:00Z,19.5,0.0,27.3,48.0,6.0,2023,6,29,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T21:00:00Z,19.2,0.0,28.2,0.0,2.0,2023,6,29,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T22:00:00Z,19.0,0.0,29.0,0.0,0.0,2023,6,29,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-29T23:00:00Z,18.9,0.0,29.1,0.0,0.0,2023,6,29,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T00:00:00Z,18.6,0.0,26.1,0.0,0.0,2023,6,30,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T01:00:00Z,18.4,0.0,26.5,0.0,0.0,2023,6,30,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T02:00:00Z,18.0,0.0,27.6,0.0,0.0,2023,6,30,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T03:00:00Z,17.7,0.0,30.5,0.0,0.0,2023,6,30,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T04:00:00Z,17.5,0.0,30.1,0.0,0.0,2023,6,30,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T05:00:00Z,17.3,0.0,27.0,0.0,0.0,2023,6,30,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T06:00:00Z,17.5,0.0,24.6,20.0,0.0,2023,6,30,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T07:00:00Z,18.9,0.0,19.1,150.0,0.0,2023,6,30,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T08:00:00Z,21.5,0.0,18.9,336.0,0.0,2023,6,30,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T09:00:00Z,24.1,0.0,18.7,527.0,0.0,2023,6,30,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T10:00:00Z,26.5,0.0,19.5,701.0,0.0,2023,6,30,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T11:00:00Z,28.1,0.0,20.2,840.0,0.0,2023,6,30,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T12:00:00Z,29.5,0.0,18.2,932.0,0.0,2023,6,30,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T13:00:00Z,29.9,0.0,20.2,963.0,0.0,2023,6,30,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T14:00:00Z,29.7,0.0,22.9,946.0,0.0,2023,6,30,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T15:00:00Z,29.1,0.0,24.9,874.0,0.0,2023,6,30,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T16:00:00Z,28.2,0.0,25.9,751.0,0.0,2023,6,30,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T17:00:00Z,26.6,0.0,27.2,588.0,0.0,2023,6,30,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T18:00:00Z,24.8,0.0,29.0,400.0,0.0,2023,6,30,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T19:00:00Z,22.6,0.0,28.1,209.0,0.0,2023,6,30,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T20:00:00Z,20.6,0.0,31.2,51.0,0.0,2023,6,30,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T21:00:00Z,20.0,0.0,30.1,0.0,0.0,2023,6,30,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T22:00:00Z,19.9,0.0,28.6,0.0,0.0,2023,6,30,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-06-30T23:00:00Z,19.8,0.0,27.8,0.0,0.0,2023,6,30,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T00:00:00Z,19.0,0.0,25.4,0.0,0.0,2023,7,1,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T01:00:00Z,19.0,0.0,25.0,0.0,0.0,2023,7,1,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T02:00:00Z,19.1,0.0,24.3,0.0,0.0,2023,7,1,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T03:00:00Z,19.1,0.0,23.9,0.0,0.0,2023,7,1,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T04:00:00Z,19.0,0.0,24.0,0.0,0.0,2023,7,1,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T05:00:00Z,18.8,0.0,23.4,0.0,0.0,2023,7,1,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T06:00:00Z,18.9,0.0,22.4,19.0,0.0,2023,7,1,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T07:00:00Z,19.9,0.0,17.5,146.0,0.0,2023,7,1,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T08:00:00Z,22.4,0.0,15.6,330.0,0.0,2023,7,1,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T09:00:00Z,24.9,0.0,16.6,520.0,0.0,2023,7,1,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T10:00:00Z,27.5,0.0,15.5,691.0,0.0,2023,7,1,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T11:00:00Z,29.6,0.0,13.7,828.0,0.0,2023,7,1,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T12:00:00Z,30.6,0.0,14.9,920.0,0.0,2023,7,1,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T13:00:00Z,30.9,0.0,15.6,955.0,0.0,2023,7,1,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T14:00:00Z,30.9,0.0,17.9,936.0,0.0,2023,7,1,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T15:00:00Z,30.6,0.0,20.6,862.0,0.0,2023,7,1,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T16:00:00Z,29.1,0.0,24.2,740.0,0.0,2023,7,1,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T17:00:00Z,27.8,0.0,25.0,579.0,0.0,2023,7,1,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T18:00:00Z,25.5,0.0,26.4,394.0,0.0,2023,7,1,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T19:00:00Z,23.5,0.0,24.7,206.0,0.0,2023,7,1,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T20:00:00Z,21.5,0.0,25.0,50.0,0.0,2023,7,1,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T21:00:00Z,21.0,0.0,27.6,0.0,0.0,2023,7,1,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T22:00:00Z,20.8,0.0,24.0,0.0,0.0,2023,7,1,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-01T23:00:00Z,20.7,0.0,22.7,0.0,0.0,2023,7,1,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T00:00:00Z,20.0,0.0,19.7,0.0,0.0,2023,7,2,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T01:00:00Z,20.0,0.0,19.7,0.0,1.0,2023,7,2,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T02:00:00Z,20.0,0.0,19.1,0.0,0.0,2023,7,2,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T03:00:00Z,20.1,0.0,18.3,0.0,0.0,2023,7,2,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T04:00:00Z,20.0,0.0,17.4,0.0,0.0,2023,7,2,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T05:00:00Z,19.9,0.0,17.0,0.0,0.0,2023,7,2,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T06:00:00Z,20.3,0.0,17.4,18.0,0.0,2023,7,2,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T07:00:00Z,22.0,0.0,13.0,142.0,0.0,2023,7,2,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T08:00:00Z,24.6,0.0,10.2,325.0,0.0,2023,7,2,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T09:00:00Z,27.1,0.0,8.9,514.0,0.0,2023,7,2,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T10:00:00Z,28.9,0.0,5.9,684.0,0.0,2023,7,2,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T11:00:00Z,30.8,0.0,8.0,820.0,0.0,2023,7,2,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T12:00:00Z,32.6,0.0,7.6,912.0,0.0,2023,7,2,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T13:00:00Z,33.0,0.0,10.0,950.0,0.0,2023,7,2,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T14:00:00Z,32.7,0.0,14.8,932.0,0.0,2023,7,2,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T15:00:00Z,32.0,0.0,15.8,859.0,0.0,2023,7,2,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T16:00:00Z,31.3,0.0,15.7,738.0,0.0,2023,7,2,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T17:00:00Z,29.5,0.0,17.2,577.0,0.0,2023,7,2,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T18:00:00Z,27.1,0.0,19.3,394.0,0.0,2023,7,2,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T19:00:00Z,24.5,0.0,19.0,207.0,0.0,2023,7,2,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2023-07-02T20:00:00Z,22.0,0.0,19.9,51.0,0.0,2023,7,2,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
