datahora,dia,mes,ano,date,time,bt,mt,at,mat,total
2024-09-14T05:00:00+00:00,14,09,2024,2024-09-14,06:00,488709.734457,374318.3371,204374.1136,64005.6958,1131407.8809570002
2024-09-18T13:15:00+00:00,18,09,2024,2024-09-18,14:15,746725.777079,623964.508,198679.3118,83451.3438,1652820.940679
2024-09-18T21:30:00+00:00,18,09,2024,2024-09-18,22:30,798645.695351,509575.9671,220011.8292,95301.6371,1623535.128751
2024-09-20T06:45:00+00:00,20,09,2024,2024-09-20,07:45,621216.385639,561145.5279,227750.6415,45862.8466,1455975.4016389998
2024-09-20T19:45:00+00:00,20,09,2024,2024-09-20,20:45,921331.203278,551187.5839,224936.9201,50971.3025,1748427.009778
2024-09-21T16:30:00+00:00,21,09,2024,2024-09-21,17:30,687286.032199,381324.6519,198414.8834,89431.2871,1356456.854599
2024-09-22T09:00:00+00:00,22,09,2024,2024-09-22,10:00,661344.86185,324969.6009,186656.2708,92607.6965,1265578.43005
2024-09-22T23:00:00+00:00,23,09,2024,2024-09-23,00:00,614122.169664,334646.2519,199692.9304,89187.5319,1237648.883864
2024-09-23T02:45:00+00:00,23,09,2024,2024-09-23,03:45,464765.48426,333289.884,203702.5151,74155.204,1075913.08736
2024-09-25T05:15:00+00:00,25,09,2024,2024-09-25,06:15,509114.242197,468675.3138,207717.9034,52875.6171,1238383.076497
2024-09-27T00:45:00+00:00,27,09,2024,2024-09-27,01:45,523691.788746,431740.4649,210892.9223,94490.9134,1260816.089346
2024-09-27T01:45:00+00:00,27,09,2024,2024-09-27,02:45,495129.354875,420875.8607,208619.5884,78312.0359,1202936.839875
2024-09-28T18:15:00+00:00,28,09,2024,2024-09-28,19:15,775743.928883,379868.4748,194930.7502,67711.2657,1418254.419583
2024-09-29T07:15:00+00:00,29,09,2024,2024-09-29,08:15,489363.032235,306347.6232,186012.1298,93573.605,1075296.390235
2024-10-01T23:30:00+00:00,02,10,2024,2024-10-02,00:30,596117.286337,459186.89,215500.0159,80718.6972,1351522.889437
2024-10-02T17:45:00+00:00,02,10,2024,2024-10-02,18:45,844100.361865,613525.4696,215594.3655,73548.378,1746768.574965
2024-10-03T14:15:00+00:00,03,10,2024,2024-10-03,15:15,756865.847396,688466.8907,210752.4342,71441.4681,1727526.6403960001
2024-10-03T16:00:00+00:00,03,10,2024,2024-10-03,17:00,735271.761438,673582.6498,212382.3,67124.2122,1688360.923438
2024-10-04T21:30:00+00:00,04,10,2024,2024-10-04,22:30,782715.407273,479453.1667,218908.567,91223.3061,1572300.447073
2024-10-06T12:30:00+00:00,06,10,2024,2024-10-06,13:30,837733.481435,347020.5855,197935.4106,85129.8732,1467819.350735
2024-10-13T17:15:00+00:00,13,10,2024,2024-10-13,18:15,682543.82324,348040.5273,178468.9306,89256.6773,1298309.9584400002
2024-10-15T11:45:00+00:00,15,10,2024,2024-10-15,12:45,793030.8849,595580.9685,194721.4063,92880.3069,1676213.5665999998
2024-10-15T18:30:00+00:00,15,10,2024,2024-10-15,19:30,1013166.517061,575524.8937,213541.1123,53680.0482,1855912.5712610001
2024-10-15T22:15:00+00:00,15,10,2024,2024-10-15,23:15,712212.317252,462196.0156,198513.8093,86762.1501,1459684.292252
2024-10-16T01:30:00+00:00,16,10,2024,2024-10-16,02:30,488997.839522,415045.427,203951.932,77942.9056,1185938.104122
2024-10-16T22:00:00+00:00,16,10,2024,2024-10-16,23:00,733494.20062,461029.9404,209162.3073,78283.6776,1481970.12592
2024-10-17T10:45:00+00:00,17,10,2024,2024-10-17,11:45,747269.934506,601902.9798,186173.7417,82060.8712,1617407.527206
2024-10-20T12:15:00+00:00,20,10,2024,2024-10-20,13:15,771022.188927,289206.5036,184983.6979,93419.6936,1338632.0840270002
2024-10-21T01:30:00+00:00,21,10,2024,2024-10-21,02:30,474021.635648,315160.9544,211644.633,86223.1079,1087050.330948
2024-10-26T11:45:00+00:00,26,10,2024,2024-10-26,12:45,875155.48624,348936.2842,192997.2404,77407.632,1494496.64284
2024-10-26T14:30:00+00:00,26,10,2024,2024-10-26,15:30,763906.079659,348412.8133,202025.9827,87359.0108,1401703.8864590002
2024-10-28T02:00:00+00:00,28,10,2024,2024-10-28,02:00,494278.564849,311744.921,209417.2826,80096.7773,1095537.545749
2024-10-28T03:15:00+00:00,28,10,2024,2024-10-28,03:15,470139.638591,311998.2151,209796.9387,86962.9944,1078897.786791
2024-10-29T09:30:00+00:00,29,10,2024,2024-10-29,09:30,741867.016002,621887.8949,218938.966,92030.31,1674724.186902
2024-10-30T18:15:00+00:00,30,10,2024,2024-10-30,18:15,930490.928494,600321.8536,235596.7461,50145.7707,1816555.298894
2024-11-01T21:15:00+00:00,01,11,2024,2024-11-01,21:15,884571.577776,342742.2738,204448.8744,88332.5147,1520095.240676
2024-11-03T02:00:00+00:00,03,11,2024,2024-11-03,02:00,512636.671411,273174.8196,193917.1691,95873.4698,1075602.1299110001
2024-11-03T04:30:00+00:00,03,11,2024,2024-11-03,04:30,464602.818841,265516.6392,196034.3648,94659.8419,1020813.6647409999
2024-11-03T09:15:00+00:00,03,11,2024,2024-11-03,09:15,605226.047173,268041.275,190615.316,88219.7402,1152102.3783729998
2024-11-03T19:45:00+00:00,03,11,2024,2024-11-03,19:45,949743.16467,339330.9084,197685.8074,65043.3935,1551803.27397
2024-11-04T07:45:00+00:00,04,11,2024,2024-11-04,07:45,626607.598285,476737.3053,210436.3442,52050.7149,1365831.962685
2024-11-08T19:30:00+00:00,08,11,2024,2024-11-08,19:30,979861.629147,549110.2401,231077.4191,47037.731,1807087.0193470002
2024-11-09T19:30:00+00:00,09,11,2024,2024-11-09,19:30,955988.595089,376695.6943,199880.736,85921.3375,1618486.3628889997
2024-11-10T06:30:00+00:00,10,11,2024,2024-11-10,06:30,476377.629287,295338.8769,196958.6816,87682.223,1056357.4107869999
2024-11-12T11:45:00+00:00,12,11,2024,2024-11-12,11:45,717249.879467,559238.3401,207811.904,88728.3328,1573028.456367
2024-11-13T00:15:00+00:00,13,11,2024,2024-11-13,00:15,628914.756344,427208.1939,223734.1684,90876.1553,1370733.273944
2024-11-14T05:45:00+00:00,14,11,2024,2024-11-14,05:45,511583.427291,413662.2217,219162.147,95686.9394,1240094.735391
2024-11-16T03:30:00+00:00,16,11,2024,2024-11-16,03:30,522103.894401,360452.3422,210325.6198,86712.2453,1179594.101701
2024-11-21T01:15:00+00:00,21,11,2024,2024-11-21,01:15,579251.536173,421070.644,219471.0219,102654.1445,1322447.3465729998
2024-11-21T01:45:00+00:00,21,11,2024,2024-11-21,01:45,549719.207049,415786.3856,220813.2053,92183.8353,1278502.633249
2024-11-22T03:00:00+00:00,22,11,2024,2024-11-22,03:00,519104.036549,404627.2141,222476.4008,89050.3099,1235257.961349
2024-11-25T07:15:00+00:00,25,11,2024,2024-11-25,07:15,611657.667704,453196.937,219666.1747,90614.4767,1375135.2561040001
2024-11-26T16:15:00+00:00,26,11,2024,2024-11-26,16:15,770038.876539,667706.9942,228461.9814,50025.0524,1716232.9045389998
2024-11-27T06:30:00+00:00,27,11,2024,2024-11-27,06:30,574637.145958,456533.521,225596.1313,47372.4811,1304139.279358
2024-11-27T13:45:00+00:00,27,11,2024,2024-11-27,13:45,760526.334961,553112.6808,199710.1438,46205.5499,1559554.709461
2024-11-27T16:30:00+00:00,27,11,2024,2024-11-27,16:30,780946.307902,677281.5282,227102.8204,49128.1322,1734458.7887020002
2024-11-27T17:15:00+00:00,27,11,2024,2024-11-27,17:15,850084.335282,657457.0337,230996.7416,47850.0724,1786388.182982
2024-11-29T09:30:00+00:00,29,11,2024,2024-11-29,09:30,825899.028905,681451.9776,230604.7105,66548.98,1804504.697005
2024-11-30T02:30:00+00:00,30,11,2024,2024-11-30,02:30,552249.029184,370463.2135,209044.9799,64433.9042,1196191.1267839998
2024-12-02T01:15:00+00:00,02,12,2024,2024-12-02,01:15,570137.390568,311398.8416,215138.0977,47979.0022,1144653.332068
2024-12-02T02:00:00+00:00,02,12,2024,2024-12-02,02:00,528734.384976,309382.4044,213744.7978,47606.999,1099468.586176
2024-12-02T06:45:00+00:00,02,12,2024,2024-12-02,06:45,562416.696025,411804.5127,223762.2824,45262.9219,1243246.413025
2024-12-02T08:45:00+00:00,02,12,2024,2024-12-02,08:45,760725.757883,619251.9537,221944.4015,46027.0305,1647949.143583
2024-12-02T14:15:00+00:00,02,12,2024,2024-12-02,14:15,794205.600584,624385.8082,213918.7824,45630.0095,1678140.2006839998
2024-12-02T16:15:00+00:00,02,12,2024,2024-12-02,16:15,777859.516745,672158.6622,223429.947,48324.4246,1721772.550545
2024-12-03T15:45:00+00:00,03,12,2024,2024-12-03,15:45,824508.755519,685464.0797,221904.5219,50106.0718,1781983.428919
2024-12-04T06:30:00+00:00,04,12,2024,2024-12-04,06:30,574973.320252,462655.5125,220624.2633,50470.9658,1308724.061852
2024-12-05T17:15:00+00:00,05,12,2024,2024-12-05,17:15,898408.935577,664639.1013,239638.4364,49664.6555,1852351.1287770001
2024-12-09T13:00:00+00:00,09,12,2024,2024-12-09,13:00,903096.303917,525173.7855,200626.2618,92490.1499,1721386.501117
2024-12-11T03:00:00+00:00,11,12,2024,2024-12-11,03:00,615422.178014,405503.4073,210053.562,70723.6035,1301702.750814
2024-12-11T18:45:00+00:00,11,12,2024,2024-12-11,18:45,1309034.151104,602381.0427,226822.7258,39465.9545,2177703.874104
2024-12-11T22:30:00+00:00,11,12,2024,2024-12-11,22:30,1180923.623392,483723.299,222376.6334,43520.3444,1930543.900192
2024-12-11T23:45:00+00:00,11,12,2024,2024-12-11,23:45,940847.119859,445232.2449,216748.1053,66966.143,1669793.6130589999
2024-12-12T08:30:00+00:00,12,12,2024,2024-12-12,08:30,949620.104065,663352.6616,221987.1385,63213.5976,1898173.5017649997
2024-12-14T00:00:00+00:00,14,12,2024,2024-12-14,00:00,952111.052787,401915.7546,206732.6167,61598.1158,1622357.539887
2024-12-14T14:45:00+00:00,14,12,2024,2024-12-14,14:45,940452.159485,341228.7937,190391.6504,97099.9323,1569172.535885
2024-12-14T22:45:00+00:00,14,12,2024,2024-12-14,22:45,1092403.960491,327592.0242,189720.8958,73703.3746,1683420.255091
2024-12-15T22:00:00+00:00,15,12,2024,2024-12-15,22:00,1243045.410175,327663.2134,185635.8508,90042.5448,1846387.019175
2024-12-16T08:00:00+00:00,16,12,2024,2024-12-16,08:00,912803.493042,531262.8154,213263.2725,49952.8445,1707282.4254419997
2024-12-17T07:00:00+00:00,17,12,2024,2024-12-17,07:00,758060.991345,478020.7214,216205.887,60220.5481,1512508.1478449998
2024-12-21T02:15:00+00:00,21,12,2024,2024-12-21,02:15,708333.369764,329426.7463,184029.6398,82152.8369,1303942.592764
2024-12-21T06:00:00+00:00,21,12,2024,2024-12-21,06:00,635909.730527,313944.1875,184093.7054,87329.6423,1221277.265727
2024-12-30T21:45:00+00:00,30,12,2024,2024-12-30,21:45,1352142.810902,355056.4403,152605.4484,36793.5665,1896598.266102
2025-01-02T07:15:00+00:00,02,01,2025,2025-01-02,07:15,753108.352304,358510.0459,163444.9866,55685.483,1330748.867804
2025-01-03T06:15:00+00:00,03,01,2025,2025-01-03,06:15,670824.076202,364198.7337,175377.7714,82522.5014,1292923.082702
2025-01-03T20:45:00+00:00,03,01,2025,2025-01-03,20:45,1448109.713037,432461.5773,179938.5031,43701.363,2104211.1564370003
2025-01-04T01:00:00+00:00,04,01,2025,2025-01-04,01:00,851342.266594,326982.9077,173881.373,95094.6215,1447301.1687939998
2025-01-06T05:30:00+00:00,06,01,2025,2025-01-06,05:30,585995.628213,309609.8041,181315.8441,85639.2792,1162560.5556130002
2025-01-06T06:30:00+00:00,06,01,2025,2025-01-06,06:30,639341.20271,377629.8161,191544.3092,91246.6832,1299762.0112100001
2025-01-06T22:30:00+00:00,06,01,2025,2025-01-06,22:30,1187906.576536,453991.5397,196442.5618,89013.6223,1927354.300336
2025-01-08T10:45:00+00:00,08,01,2025,2025-01-08,10:45,1065659.221419,714661.7154,192314.0552,76982.5414,2049617.5334190002
2025-01-10T08:15:00+00:00,10,01,2025,2025-01-10,08:15,867036.070251,613193.1151,215386.1534,92417.8526,1788033.1913510002
2025-01-10T08:30:00+00:00,10,01,2025,2025-01-10,08:30,891154.64766,643712.1876,216387.6689,95671.986,1846926.49016
2025-01-12T06:30:00+00:00,12,01,2025,2025-01-12,06:30,555465.366399,286488.6154,180541.3376,71247.5252,1093742.844599
2025-01-13T18:15:00+00:00,13,01,2025,2025-01-13,18:15,1172750.119802,603055.5742,221137.0919,47579.9904,2044522.776302
2025-01-14T09:00:00+00:00,14,01,2025,2025-01-14,09:00,961915.840881,688427.4946,213652.9802,59150.9207,1923147.2363810001
2025-01-18T07:00:00+00:00,18,01,2025,2025-01-18,07:00,706702.665251,377037.962,197545.9887,75939.1158,1357225.7317509998
2025-01-18T12:30:00+00:00,18,01,2025,2025-01-18,12:30,1012656.480339,317979.4967,165587.3823,80192.9465,1576416.305839
2025-01-19T08:30:00+00:00,19,01,2025,2025-01-19,08:30,744370.696517,317728.439,187462.6558,95087.2454,1344649.036717
2025-01-20T03:45:00+00:00,20,01,2025,2025-01-20,03:45,621820.074626,315433.731,197228.3379,89469.1286,1223951.272126
2025-01-20T13:45:00+00:00,20,01,2025,2025-01-20,13:45,1202130.776661,683563.9304,219624.1465,42702.2185,2148021.072061
2025-01-22T18:15:00+00:00,22,01,2025,2025-01-22,18:15,1198124.295915,612103.6462,227673.8021,49115.5006,2087017.2448149999
2025-01-22T22:45:00+00:00,22,01,2025,2025-01-22,22:45,1069810.748064,469945.4181,216470.1967,47834.47,1804060.832864
2025-01-23T19:00:00+00:00,23,01,2025,2025-01-23,19:00,1255898.795081,585792.7272,230896.365,44547.294,2117135.181281
2025-01-23T23:00:00+00:00,23,01,2025,2025-01-23,23:00,1003571.833126,460885.4334,219844.1805,73022.0687,1757323.515726
2025-01-25T14:15:00+00:00,25,01,2025,2025-01-25,14:15,913341.190745,324624.4199,184593.2308,75417.9692,1497976.8106449998
2025-01-25T17:15:00+00:00,25,01,2025,2025-01-25,17:15,926278.448562,363996.6683,195153.8996,93201.8089,1578630.8253620001
2025-01-25T22:45:00+00:00,25,01,2025,2025-01-25,22:45,1028470.864548,318741.3314,195510.5365,95470.0302,1638192.762648
2025-01-29T12:15:00+00:00,29,01,2025,2025-01-29,12:15,1096759.801525,624202.561,205287.797,94389.6855,2020639.845025
2025-01-30T02:45:00+00:00,30,01,2025,2025-01-30,02:45,657218.277273,398805.2335,211991.676,90473.3758,1358488.5625729999
2025-01-30T21:45:00+00:00,30,01,2025,2025-01-30,21:45,1278953.750592,508055.7329,232043.559,90822.1511,2109875.193592
2025-01-31T00:00:00+00:00,31,01,2025,2025-01-31,00:00,898196.502729,433122.6461,226123.2791,90957.0103,1648399.438229
2025-02-01T01:15:00+00:00,01,02,2025,2025-02-01,01:15,777072.397695,380196.557,214325.2101,88231.0238,1459825.1885950002
2025-02-01T20:00:00+00:00,01,02,2025,2025-02-01,20:00,1317224.095534,367143.8675,205033.601,57032.5171,1946434.081134
2025-02-02T01:00:00+00:00,02,02,2025,2025-02-02,01:00,786314.009545,287639.9979,198633.4002,90368.5738,1362955.981445
2025-02-02T02:45:00+00:00,02,02,2025,2025-02-02,02:45,658102.310613,276309.5354,195085.0971,80378.6054,1209875.5485130001
2025-02-02T06:00:00+00:00,02,02,2025,2025-02-02,06:00,602398.440935,277789.9357,198157.7453,65500.796,1143846.917935
2025-02-02T09:30:00+00:00,02,02,2025,2025-02-02,09:30,816908.862488,303517.1772,200712.3087,87932.4891,1409070.8374879998
2025-02-03T09:00:00+00:00,03,02,2025,2025-02-03,09:00,942679.728348,643486.955,234773.096,81854.4572,1902794.236548
2025-02-03T11:45:00+00:00,03,02,2025,2025-02-03,11:45,952096.732082,569928.0584,200051.4669,86984.6123,1809060.8696819998
2025-02-05T06:30:00+00:00,05,02,2025,2025-02-05,06:30,691847.302642,466119.8473,212480.953,88915.5691,1459363.6720419999
2025-02-06T10:00:00+00:00,06,02,2025,2025-02-06,10:00,1002813.460821,658654.9158,214827.3357,79539.5596,1955835.271921
2025-02-06T23:45:00+00:00,06,02,2025,2025-02-06,23:45,956213.564338,438125.2597,210823.2146,81257.4852,1686419.5238380001
2025-02-07T10:15:00+00:00,07,02,2025,2025-02-07,10:15,1028142.937253,672255.9273,219039.5426,80394.7225,1999833.1296529998
2025-02-07T15:15:00+00:00,07,02,2025,2025-02-07,15:15,1019711.938424,637969.7519,208891.7271,75274.3094,1941847.726824
2025-02-08T15:00:00+00:00,08,02,2025,2025-02-08,15:00,939868.119699,342167.2733,195082.5215,85102.5113,1562220.4257989998
2025-02-09T10:00:00+00:00,09,02,2025,2025-02-09,10:00,858895.845069,304834.1335,196010.2459,87841.1995,1447581.423969
2025-02-11T09:30:00+00:00,11,02,2025,2025-02-11,09:30,980966.157549,708678.682,224431.3912,92752.8108,2006829.041549
2025-02-11T18:15:00+00:00,11,02,2025,2025-02-11,18:15,1094325.923692,604126.4413,230839.9403,44071.8049,1973364.1101920002
2025-02-12T14:15:00+00:00,12,02,2025,2025-02-12,14:15,888922.950773,595504.4875,217862.7306,89580.0492,1791870.218073
2025-02-13T13:15:00+00:00,13,02,2025,2025-02-13,13:15,919299.848773,565441.2952,211997.4586,90351.9737,1787090.5762729999
2025-02-14T02:45:00+00:00,14,02,2025,2025-02-14,02:45,612565.609373,398539.6005,216526.8915,91465.3712,1319097.4725729998
2025-02-14T17:15:00+00:00,14,02,2025,2025-02-14,17:15,883201.177653,599583.1377,230623.6909,72246.2836,1785654.289853
2025-02-17T09:00:00+00:00,17,02,2025,2025-02-17,09:00,906161.944339,638999.5613,222113.8976,98667.6816,1865943.084839
2025-02-19T23:00:00+00:00,19,02,2025,2025-02-19,23:00,969858.354368,457666.8227,211340.3957,69281.2305,1708146.803268
2025-02-20T13:30:00+00:00,20,02,2025,2025-02-20,13:30,805921.548188,517894.6005,201925.9737,101199.7966,1626941.918988
2025-02-20T17:45:00+00:00,20,02,2025,2025-02-20,17:45,860745.649326,606372.3453,224454.4225,80082.0781,1771654.495226
2025-02-23T00:30:00+00:00,23,02,2025,2025-02-23,00:30,774233.84096,293042.5792,191794.5928,94232.7433,1353303.75626
2025-02-23T03:15:00+00:00,23,02,2025,2025-02-23,03:15,596227.303861,275943.5409,187128.8861,89123.6724,1148423.403261
2025-02-25T14:45:00+00:00,25,02,2025,2025-02-25,14:45,778633.3804,554572.7446,199138.228,83483.8779,1615828.2309
2025-02-25T22:15:00+00:00,25,02,2025,2025-02-25,22:15,1080463.588895,475894.2661,214229.9846,71640.4247,1842228.2642950004
2025-02-26T11:15:00+00:00,26,02,2025,2025-02-26,11:15,833663.23866,556330.641,192920.1143,98530.3289,1681444.3228600002
2025-02-28T07:30:00+00:00,28,02,2025,2025-02-28,07:30,758979.623589,520385.4839,217761.4805,92024.8149,1589151.4028890003
2025-02-28T11:45:00+00:00,28,02,2025,2025-02-28,11:45,1002985.324281,641167.2384,207784.0566,99865.6946,1951802.313881
2023-01-01T04:45:00+00:00,01,01,2023,2023-01-01,04:45,571562.035006,214445.2375,136487.3316,28902.3852,951396.9893060001
2023-01-01T07:45:00+00:00,01,01,2023,2023-01-01,07:45,524179.794424,219970.569,137486.632,28151.5003,909788.4957239999
2023-01-02T07:30:00+00:00,02,01,2023,2023-01-02,07:30,634615.174331,351479.113,163904.2584,28478.7048,1178477.2505309999
2023-01-02T13:00:00+00:00,02,01,2023,2023-01-02,13:00,923328.79308,440741.5398,157344.0914,56889.5696,1578303.9938800002
2023-01-03T16:00:00+00:00,03,01,2023,2023-01-03,16:00,853061.289528,614794.0893,194401.819,64942.5548,1727199.752628
2023-01-06T13:45:00+00:00,06,01,2023,2023-01-06,13:45,965014.535788,591802.5362,197638.4915,55061.9344,1809517.497888
2023-01-06T14:45:00+00:00,06,01,2023,2023-01-06,14:45,950456.592266,621828.5125,197455.3492,44956.7836,1814697.237566
2023-01-07T22:00:00+00:00,07,01,2023,2023-01-07,22:00,1084261.731682,308904.1708,174860.0308,76630.3059,1644656.239182
2023-01-08T14:15:00+00:00,08,01,2023,2023-01-08,14:15,1014300.212852,307998.0177,170851.8018,71978.2106,1565128.2429520001
2023-01-10T03:30:00+00:00,10,01,2023,2023-01-10,03:30,559331.940248,376671.8969,176565.6612,95236.4922,1207805.990548
2023-01-10T10:15:00+00:00,10,01,2023,2023-01-10,10:15,916206.041465,662939.3771,174068.6843,87530.1315,1840744.234365
2023-01-10T17:00:00+00:00,10,01,2023,2023-01-10,17:00,935846.955741,657950.4377,185147.0536,43181.5476,1822125.994641
2023-01-11T07:45:00+00:00,11,01,2023,2023-01-11,07:45,749559.473406,515457.7845,201320.5637,89073.9185,1555411.7401059999
2023-01-11T22:30:00+00:00,11,01,2023,2023-01-11,22:30,1014530.374147,447841.7942,202524.8889,73251.2063,1738148.263547
2023-01-12T23:00:00+00:00,12,01,2023,2023-01-12,23:00,981356.762785,437124.3718,202460.1065,71944.2699,1692885.510985
2023-01-13T20:30:00+00:00,13,01,2023,2023-01-13,20:30,1221720.647869,483936.3789,204965.75,42304.2047,1952926.9814690002
2023-01-15T02:45:00+00:00,15,01,2023,2023-01-15,02:45,619418.099798,263362.3038,173640.0574,88669.5414,1145090.0023979999
2023-01-21T01:45:00+00:00,21,01,2023,2023-01-21,01:45,691026.344763,352200.5719,195331.8246,71907.9965,1310466.737763
2023-01-22T00:45:00+00:00,22,01,2023,2023-01-22,00:45,760767.148315,276438.5889,183134.7933,79662.4599,1300002.990415
2023-01-22T18:15:00+00:00,22,01,2023,2023-01-22,18:15,1072129.029019,326368.7033,181857.3124,63326.9344,1643681.9791189998
2023-01-23T03:45:00+00:00,23,01,2023,2023-01-23,03:45,591968.162072,299045.0229,186989.2098,86277.3458,1164279.740572
2023-01-24T04:00:00+00:00,24,01,2023,2023-01-24,04:00,630962.117657,382927.478,196019.1299,94582.5327,1304491.258257
2023-01-24T08:00:00+00:00,24,01,2023,2023-01-24,08:00,887190.768528,557093.2125,209197.915,83397.3651,1736879.261128
2023-01-26T05:30:00+00:00,26,01,2023,2023-01-26,05:30,653158.87813,399709.6246,197051.3544,89507.8861,1339427.74323
2023-01-26T17:15:00+00:00,26,01,2023,2023-01-26,17:15,1131277.135444,653847.4882,213646.3528,48186.7865,2046957.7629439998
2023-01-28T23:30:00+00:00,28,01,2023,2023-01-28,23:30,1059070.669774,296594.7009,181500.8512,65372.7727,1602538.9945740001
2023-01-29T05:30:00+00:00,29,01,2023,2023-01-29,05:30,658052.870888,269957.0943,177368.5747,74786.701,1180165.240888
2023-01-31T21:30:00+00:00,31,01,2023,2023-01-31,21:30,1434061.607034,496219.6637,202535.7627,39904.7143,2172721.747734
2023-02-01T03:30:00+00:00,01,02,2023,2023-02-01,03:30,669454.394224,387211.9748,194985.7304,79690.6391,1331342.7385240002
2023-02-03T02:30:00+00:00,03,02,2023,2023-02-03,02:30,681751.715785,389932.8237,189345.2921,62030.1809,1323060.012485
2023-02-04T05:45:00+00:00,04,02,2023,2023-02-04,05:45,630914.702102,338271.704,192494.4003,71500.693,1233181.499402
2023-02-04T09:00:00+00:00,04,02,2023,2023-02-04,09:00,830317.623613,383045.288,194121.0614,78193.5428,1485677.515813
2023-02-05T16:15:00+00:00,05,02,2023,2023-02-05,16:15,751866.757243,287510.9049,183440.8911,48868.9362,1271687.489443
2023-02-07T14:45:00+00:00,07,02,2023,2023-02-07,14:45,887277.330778,613962.0972,192349.6624,57927.4232,1751516.513578
2023-02-09T11:00:00+00:00,09,02,2023,2023-02-09,11:00,940454.833447,627022.5987,188006.8208,56809.0104,1812293.263347
2023-02-12T14:30:00+00:00,12,02,2023,2023-02-12,14:30,913131.024727,290006.7918,181791.6089,60424.5872,1445354.012627
2023-02-13T17:45:00+00:00,13,02,2023,2023-02-13,17:45,892859.12091,595646.4708,220756.5765,59031.092,1768293.26021
2023-02-14T23:15:00+00:00,14,02,2023,2023-02-14,23:15,920271.676173,433265.5195,213976.3395,63018.7284,1630532.263573
2023-02-19T11:15:00+00:00,19,02,2023,2023-02-19,11:15,850824.304411,285951.6097,186682.3684,84397.7219,1407856.004411
2023-02-20T13:15:00+00:00,20,02,2023,2023-02-20,13:15,892532.049598,463853.553,196927.7315,82291.4179,1635604.751998
2023-02-21T04:30:00+00:00,21,02,2023,2023-02-21,04:30,528350.019674,301837.2334,188041.7749,71695.4625,1089924.4904739999
2023-02-21T10:15:00+00:00,21,02,2023,2023-02-21,10:15,780609.67872,351535.8202,184096.0499,85367.956,1401609.50482
2023-02-22T14:15:00+00:00,22,02,2023,2023-02-22,14:15,881420.965773,614351.566,199604.154,70655.0534,1766031.7391730002
2023-02-23T16:00:00+00:00,23,02,2023,2023-02-23,16:00,815880.958504,617059.5744,211488.983,40349.7257,1684779.241604
2023-02-24T13:00:00+00:00,24,02,2023,2023-02-24,13:00,921256.880073,533695.0223,204756.5527,71925.791,1731634.246073
2023-02-27T06:30:00+00:00,27,02,2023,2023-02-27,06:30,625851.276842,390502.0541,208089.5214,62541.146,1286983.998342
2023-02-28T19:15:00+00:00,28,02,2023,2023-02-28,19:15,1282661.519072,551246.1457,208496.9919,49596.3572,2092001.013872
2023-03-01T21:00:00+00:00,01,03,2023,2023-03-01,21:00,1361035.866931,506321.3291,210651.3806,59448.1806,2137456.757231
2023-03-03T07:30:00+00:00,03,03,2023,2023-03-03,07:30,786397.985115,505283.7879,219229.4521,60742.2849,1571653.510015
2023-03-04T00:30:00+00:00,04,03,2023,2023-03-04,00:30,833721.895476,379651.3808,205298.9206,57744.2885,1476416.4853760002
2023-03-04T05:30:00+00:00,04,03,2023,2023-03-04,05:30,605927.082257,341899.7974,204016.2148,53659.3957,1205502.490157
2023-03-05T02:45:00+00:00,05,03,2023,2023-03-05,02:45,628088.936003,267578.5364,189340.8662,52906.4045,1137914.7431029999
2023-03-08T00:30:00+00:00,08,03,2023,2023-03-08,00:30,738478.731721,408846.3386,199156.6041,81219.5878,1427701.2622210004
2023-03-08T07:30:00+00:00,08,03,2023,2023-03-08,07:30,725815.778047,501066.8856,199496.0848,83166.7592,1509545.507647
2023-03-09T02:30:00+00:00,09,03,2023,2023-03-09,02:30,583052.49524,389037.8111,193799.6453,88844.5556,1254734.50724
2023-03-09T06:45:00+00:00,09,03,2023,2023-03-09,06:45,605727.144709,453601.8041,201559.0455,85893.2545,1346781.248809
2023-03-10T19:00:00+00:00,10,03,2023,2023-03-10,19:00,1019738.769106,528020.157,200163.5293,39605.5364,1787527.991806
2023-03-11T16:00:00+00:00,11,03,2023,2023-03-11,16:00,797667.246066,342563.6769,190975.2917,65920.0362,1397126.2508659998
2023-03-13T09:45:00+00:00,13,03,2023,2023-03-13,09:45,792065.168517,613828.345,184381.9978,94938.2412,1685213.752517
2023-03-14T22:00:00+00:00,14,03,2023,2023-03-14,22:00,941538.873649,464702.9593,205093.0163,72438.8959,1683773.745149
2023-03-16T07:15:00+00:00,16,03,2023,2023-03-16,07:15,594181.046508,476702.1109,209826.349,59608.2399,1340317.7463079998
2023-03-16T23:00:00+00:00,16,03,2023,2023-03-16,23:00,828195.173867,436390.7014,211819.1079,88698.2665,1565103.2496669998
2023-03-17T10:45:00+00:00,17,03,2023,2023-03-17,10:45,804741.478278,613671.4604,199262.251,61148.552,1678823.741678
2023-03-20T08:45:00+00:00,20,03,2023,2023-03-20,08:45,719269.67584,556851.2054,215315.3684,62838.2432,1554274.49284
2023-03-22T11:45:00+00:00,22,03,2023,2023-03-22,11:45,763260.544664,591284.9271,204012.7208,61984.0533,1620542.2458640002
2023-03-23T23:00:00+00:00,23,03,2023,2023-03-23,23:00,807219.080762,438777.9143,214180.4451,87894.0561,1548071.4962620002
